2020-05-10 20:16:30.300400,28-0316a27935e9,28.812
2020-05-10 20:16:33.496285,28-0316a27935e9,28.875
2020-05-10 20:16:36.699564,28-0316a27935e9,28.812
2020-05-10 20:16:39.913994,28-0316a27935e9,28.812
2020-05-10 20:16:43.195761,28-0316a27935e9,28.812
2020-05-10 20:16:46.463680,28-0316a27935e9,28.812
2020-05-10 20:16:49.737689,28-0316a27935e9,28.875
2020-05-10 20:16:52.957994,28-0316a27935e9,28.812
2020-05-10 20:16:56.227659,28-0316a27935e9,28.875
2020-05-10 20:16:59.508512,28-0316a27935e9,28.812
2020-05-10 20:17:02.779339,28-0316a27935e9,28.812
2020-05-10 20:17:05.981574,28-0316a27935e9,28.812
2020-05-10 20:17:09.190305,28-0316a27935e9,28.812
2020-05-10 20:17:12.470567,28-0316a27935e9,28.812
2020-05-10 20:17:15.767327,28-0316a27935e9,28.812
2020-05-10 20:17:19.032977,28-0316a27935e9,28.812
2020-05-10 20:17:22.307268,28-0316a27935e9,28.875
2020-05-10 20:17:25.583616,28-0316a27935e9,28.812
2020-05-10 20:17:28.864812,28-0316a27935e9,28.812
2020-05-10 20:17:32.152190,28-0316a27935e9,28.812
2020-05-10 20:17:35.409160,28-0316a27935e9,28.875
2020-05-10 20:17:38.608367,28-0316a27935e9,28.812
2020-05-10 20:17:41.819952,28-0316a27935e9,28.812
2020-05-10 20:17:45.017835,28-0316a27935e9,28.875
2020-05-10 20:17:48.220092,28-0316a27935e9,28.875
2020-05-10 20:17:51.408382,28-0316a27935e9,28.812
2020-05-10 20:17:54.626521,28-0316a27935e9,28.875
2020-05-10 20:17:57.899477,28-0316a27935e9,28.812
2020-05-10 20:18:01.107158,28-0316a27935e9,28.812
2020-05-10 20:18:04.386861,28-0316a27935e9,28.812
2020-05-10 20:18:07.662546,28-0316a27935e9,28.875
2020-05-10 20:18:10.936149,28-0316a27935e9,28.875
2020-05-10 20:18:14.157366,28-0316a27935e9,28.812
2020-05-10 20:18:17.407413,28-0316a27935e9,28.812
2020-05-10 20:18:20.610042,28-0316a27935e9,28.812
2020-05-10 20:18:23.809783,28-0316a27935e9,28.812
2020-05-10 20:18:27.026980,28-0316a27935e9,28.812
2020-05-10 20:18:30.325527,28-0316a27935e9,28.812
2020-05-10 20:18:33.594958,28-0316a27935e9,28.812
2020-05-10 20:18:36.851718,28-0316a27935e9,28.875
2020-05-10 20:18:40.058267,28-0316a27935e9,28.812
2020-05-10 20:18:43.287600,28-0316a27935e9,28.875
2020-05-10 20:18:46.556447,28-0316a27935e9,28.875
2020-05-10 20:18:49.825301,28-0316a27935e9,28.875
2020-05-10 20:18:53.113274,28-0316a27935e9,28.812
2020-05-10 20:18:56.355820,28-0316a27935e9,28.812
2020-05-10 20:18:59.602763,28-0316a27935e9,28.875
2020-05-10 20:19:02.868415,28-0316a27935e9,28.812
2020-05-10 20:19:06.137290,28-0316a27935e9,28.875
2020-05-10 20:19:09.327625,28-0316a27935e9,28.875
2020-05-10 20:19:12.542355,28-0316a27935e9,28.812
2020-05-10 20:19:15.824801,28-0316a27935e9,28.812
2020-05-10 20:19:19.099913,28-0316a27935e9,28.812
2020-05-10 20:19:22.304003,28-0316a27935e9,28.812
2020-05-10 20:19:25.607653,28-0316a27935e9,28.812
2020-05-10 20:19:28.857147,28-0316a27935e9,28.812
2020-05-10 20:19:32.046465,28-0316a27935e9,28.812
2020-05-10 20:19:35.251596,28-0316a27935e9,28.812
2020-05-10 20:19:38.448482,28-0316a27935e9,28.812
2020-05-10 20:19:41.642738,28-0316a27935e9,28.812
2020-05-10 20:19:44.896100,28-0316a27935e9,28.812
2020-05-10 20:19:48.152801,28-0316a27935e9,28.812
2020-05-10 20:19:51.443954,28-0316a27935e9,28.812
2020-05-10 20:19:54.698735,28-0316a27935e9,28.812
2020-05-10 20:19:57.899171,28-0316a27935e9,28.75
2020-05-10 20:20:01.099902,28-0316a27935e9,28.812
2020-05-10 20:20:04.297673,28-0316a27935e9,28.812
2020-05-10 20:20:07.494084,28-0316a27935e9,28.812
2020-05-10 20:20:10.698662,28-0316a27935e9,28.75
2020-05-10 20:20:13.920243,28-0316a27935e9,28.75
2020-05-10 20:20:17.199487,28-0316a27935e9,28.75
2020-05-10 20:20:20.470244,28-0316a27935e9,28.75
2020-05-10 20:20:23.754426,28-0316a27935e9,28.75
2020-05-10 20:20:26.997627,28-0316a27935e9,28.75
2020-05-10 20:20:30.222746,28-0316a27935e9,28.687
2020-05-10 20:20:33.490203,28-0316a27935e9,28.687
2020-05-10 20:20:36.694161,28-0316a27935e9,28.687
2020-05-10 20:20:39.913497,28-0316a27935e9,28.687
2020-05-10 20:20:43.187444,28-0316a27935e9,28.687
2020-05-10 20:20:46.460880,28-0316a27935e9,28.687
2020-05-10 20:20:49.664974,28-0316a27935e9,28.687
2020-05-10 20:20:52.969562,28-0316a27935e9,28.625
2020-05-10 20:20:56.217038,28-0316a27935e9,28.625
2020-05-10 20:20:59.428599,28-0316a27935e9,28.625
2020-05-10 20:21:02.722384,28-0316a27935e9,28.625
2020-05-10 20:21:05.989918,28-0316a27935e9,28.562
2020-05-10 20:21:09.252842,28-0316a27935e9,28.562
2020-05-10 20:21:12.439215,28-0316a27935e9,28.562
2020-05-10 20:21:15.675695,28-0316a27935e9,28.562
2020-05-10 20:21:18.960055,28-0316a27935e9,28.562
2020-05-10 20:21:22.216769,28-0316a27935e9,28.5
2020-05-10 20:21:25.409142,28-0316a27935e9,28.5
2020-05-10 20:21:28.621925,28-0316a27935e9,28.5
2020-05-10 20:21:31.831717,28-0316a27935e9,28.5
2020-05-10 20:21:35.105600,28-0316a27935e9,28.5
2020-05-10 20:21:38.408835,28-0316a27935e9,28.5
2020-05-10 20:21:41.659051,28-0316a27935e9,28.437
2020-05-10 20:21:44.879125,28-0316a27935e9,28.437
2020-05-10 20:21:48.137452,28-0316a27935e9,28.437
2020-05-10 20:21:51.352440,28-0316a27935e9,28.437
2020-05-10 20:21:54.638307,28-0316a27935e9,28.437
2020-05-10 20:21:57.876638,28-0316a27935e9,28.437
2020-05-10 20:22:01.098903,28-0316a27935e9,28.437
2020-05-10 20:22:04.305827,28-0316a27935e9,28.375
2020-05-10 20:22:07.596257,28-0316a27935e9,28.437
2020-05-10 20:22:10.887363,28-0316a27935e9,28.437
2020-05-10 20:22:14.129766,28-0316a27935e9,28.375
2020-05-10 20:22:17.388076,28-0316a27935e9,28.375
2020-05-10 20:22:20.615222,28-0316a27935e9,28.375
2020-05-10 20:22:23.831671,28-0316a27935e9,28.375
2020-05-10 20:22:27.108636,28-0316a27935e9,28.312
2020-05-10 20:22:30.367073,28-0316a27935e9,28.375
2020-05-10 20:22:33.581343,28-0316a27935e9,28.312
2020-05-10 20:22:36.772206,28-0316a27935e9,28.312
2020-05-10 20:22:39.983140,28-0316a27935e9,28.312
2020-05-10 20:22:43.243452,28-0316a27935e9,28.25
2020-05-10 20:22:46.487934,28-0316a27935e9,28.312
2020-05-10 20:22:49.748071,28-0316a27935e9,28.25
2020-05-10 20:22:53.009543,28-0316a27935e9,28.312
2020-05-10 20:22:56.226735,28-0316a27935e9,28.312
2020-05-10 20:22:59.837025,28-0316a27935e9,28.25
2020-05-10 20:23:03.407984,28-0316a27935e9,28.312
2020-05-10 20:23:07.115070,28-0316a27935e9,28.187
2020-05-10 20:23:10.709563,28-0316a27935e9,28.312
2020-05-10 20:23:14.179061,28-0316a27935e9,28.25
2020-05-10 20:23:17.665725,28-0316a27935e9,28.25
2020-05-10 20:23:20.968144,28-0316a27935e9,28.25
2020-05-10 20:23:24.243148,28-0316a27935e9,28.312
2020-05-10 20:23:27.505330,28-0316a27935e9,28.187
2020-05-10 20:23:30.780250,28-0316a27935e9,28.25
2020-05-10 20:23:33.989195,28-0316a27935e9,28.187
2020-05-10 20:23:37.267258,28-0316a27935e9,28.187
2020-05-10 20:23:40.557341,28-0316a27935e9,28.187
2020-05-10 20:23:43.833528,28-0316a27935e9,28.187
2020-05-10 20:23:47.121237,28-0316a27935e9,28.187
2020-05-10 20:23:50.367120,28-0316a27935e9,28.125
2020-05-10 20:23:53.575596,28-0316a27935e9,28.125
2020-05-10 20:23:56.778114,28-0316a27935e9,28.125
2020-05-10 20:23:59.993587,28-0316a27935e9,28.125
2020-05-10 20:24:03.252097,28-0316a27935e9,28.062
2020-05-10 20:24:06.449345,28-0316a27935e9,28.125
2020-05-10 20:24:09.661656,28-0316a27935e9,28.062
2020-05-10 20:24:12.882498,28-0316a27935e9,28.125
2020-05-10 20:24:16.148989,28-0316a27935e9,28.062
2020-05-10 20:24:19.443316,28-0316a27935e9,28.062
2020-05-10 20:24:22.716516,28-0316a27935e9,28.125
2020-05-10 20:24:25.985142,28-0316a27935e9,28.125
2020-05-10 20:24:29.262093,28-0316a27935e9,28.062
2020-05-10 20:24:32.453739,28-0316a27935e9,28.062
2020-05-10 20:24:35.675424,28-0316a27935e9,28.062
2020-05-10 20:24:38.965556,28-0316a27935e9,28.0
2020-05-10 20:24:42.224503,28-0316a27935e9,28.125
2020-05-10 20:24:45.516315,28-0316a27935e9,28.062
2020-05-10 20:24:48.792459,28-0316a27935e9,28.0
2020-05-10 20:24:52.083814,28-0316a27935e9,28.062
2020-05-10 20:24:55.363564,28-0316a27935e9,28.062
2020-05-10 20:24:58.615097,28-0316a27935e9,28.062
2020-05-10 20:25:01.835372,28-0316a27935e9,28.0
2020-05-10 20:25:05.099373,28-0316a27935e9,28.0
2020-05-10 20:25:08.302320,28-0316a27935e9,28.062
2020-05-10 20:25:11.584227,28-0316a27935e9,27.937
2020-05-10 20:25:14.855736,28-0316a27935e9,28.0
2020-05-10 20:25:18.076460,28-0316a27935e9,28.062
2020-05-10 20:25:21.337966,28-0316a27935e9,28.0
2020-05-10 20:25:24.539412,28-0316a27935e9,28.062
2020-05-10 20:25:27.756609,28-0316a27935e9,28.0
2020-05-10 20:25:31.044153,28-0316a27935e9,28.0
2020-05-10 20:25:34.309859,28-0316a27935e9,28.0
2020-05-10 20:25:37.600738,28-0316a27935e9,28.0
2020-05-10 20:25:40.841530,28-0316a27935e9,27.937
2020-05-10 20:25:44.035445,28-0316a27935e9,28.0
2020-05-10 20:25:47.255167,28-0316a27935e9,27.937
2020-05-10 20:25:50.457189,28-0316a27935e9,28.0
2020-05-10 20:25:53.665017,28-0316a27935e9,27.937
2020-05-10 20:25:56.957592,28-0316a27935e9,27.937
2020-05-10 20:26:00.219230,28-0316a27935e9,27.937
2020-05-10 20:26:03.409592,28-0316a27935e9,27.937
2020-05-10 20:26:06.628440,28-0316a27935e9,27.937
2020-05-10 20:26:09.904634,28-0316a27935e9,28.0
2020-05-10 20:26:13.193992,28-0316a27935e9,27.937
2020-05-10 20:26:16.475401,28-0316a27935e9,27.937
2020-05-10 20:26:19.762537,28-0316a27935e9,27.937
2020-05-10 20:26:23.012747,28-0316a27935e9,27.937
2020-05-10 20:26:26.398963,28-0316a27935e9,27.812
2020-05-10 21:19:23.489788,28-0316a27935e9,28.25
2020-05-10 21:19:28.915298,28-0316a27935e9,28.312
2020-05-10 21:19:32.119990,28-0316a27935e9,28.375
2020-05-10 21:19:35.568038,28-0316a27935e9,28.312
2020-05-10 21:19:38.747451,28-0316a27935e9,28.312
2020-05-10 21:19:42.189625,28-0316a27935e9,28.25
2020-05-10 21:19:45.763350,28-0316a27935e9,28.312
2020-05-10 21:19:49.016435,28-0316a27935e9,28.312
2020-05-10 21:19:52.212710,28-0316a27935e9,28.312
2020-05-10 21:19:55.436990,28-0316a27935e9,28.375
2020-05-10 21:19:58.890710,28-0316a27935e9,28.312
2020-05-10 21:34:33.901247,28-0316a27935e9,28.062
2020-05-10 21:34:39.957449,28-0316a27935e9,28.125
2020-05-10 21:34:43.187109,28-0316a27935e9,28.062
2020-05-10 21:34:46.476388,28-0316a27935e9,28.125
2020-05-10 21:34:49.886821,28-0316a27935e9,28.125
2020-05-10 21:34:53.098445,28-0316a27935e9,28.062
2020-05-10 21:34:56.301872,28-0316a27935e9,28.062
2020-05-10 21:34:59.499895,28-0316a27935e9,28.062
2020-05-10 21:35:02.700475,28-0316a27935e9,28.062
2020-05-10 21:35:06.273214,28-0316a27935e9,28.125
2020-05-10 21:35:10.476824,28-0316a27935e9,28.062
2020-05-10 21:35:13.739566,28-0316a27935e9,28.125
2020-05-10 21:58:56.592415,28-0316a27935e9,27.937
2020-05-10 21:58:59.483372,28-0316a27935e9,27.937
2020-05-10 21:59:04.320780,28-0316a27935e9,27.875
2020-05-10 21:59:07.253520,28-0316a27935e9,27.937
2020-05-10 21:59:10.765233,28-0316a27935e9,27.812
2020-05-10 21:59:13.652878,28-0316a27935e9,27.937
2020-05-10 21:59:16.842476,28-0316a27935e9,28.25
2020-05-10 21:59:19.723692,28-0316a27935e9,29.375
2020-05-10 21:59:22.944777,28-0316a27935e9,30.437
2020-05-10 21:59:25.883815,28-0316a27935e9,31.187
2020-05-10 21:59:29.102096,28-0316a27935e9,31.75
2020-05-10 21:59:31.963554,28-0316a27935e9,32.125
2020-05-10 21:59:35.190150,28-0316a27935e9,32.5
2020-05-10 21:59:38.123195,28-0316a27935e9,32.75
2020-05-10 21:59:41.662191,28-0316a27935e9,33.125
2020-05-10 21:59:44.603744,28-0316a27935e9,33.25
2020-05-10 22:01:43.513357,28-0316a27935e9,31.062
2020-05-10 22:01:46.443368,28-0316a27935e9,31.0
2020-05-10 22:01:51.176302,28-0316a27935e9,31.0
2020-05-10 22:01:54.042924,28-0316a27935e9,31.0
2020-05-10 22:01:57.248478,28-0316a27935e9,30.875
2020-05-10 22:02:00.123621,28-0316a27935e9,30.875
2020-05-10 22:02:03.344851,28-0316a27935e9,30.812
2020-05-10 22:02:06.283416,28-0316a27935e9,30.812
2020-05-10 22:02:09.515029,28-0316a27935e9,30.75
2020-05-10 22:02:12.443807,28-0316a27935e9,30.75
2020-05-10 22:02:15.669727,28-0316a27935e9,30.687
2020-05-10 22:02:18.603835,28-0316a27935e9,30.625
2020-05-10 22:02:21.839455,28-0316a27935e9,30.625
2020-05-10 22:02:24.763875,28-0316a27935e9,30.562
2020-05-10 22:02:27.992740,28-0316a27935e9,30.5
2020-05-10 22:02:30.923868,28-0316a27935e9,30.5
2020-05-10 22:02:34.170590,28-0316a27935e9,30.5
2020-05-10 22:02:37.083829,28-0316a27935e9,30.437
2020-05-10 22:02:40.289743,28-0316a27935e9,30.375
2020-05-10 22:02:43.163723,28-0316a27935e9,30.375
2020-05-10 22:02:46.373384,28-0316a27935e9,30.312
2020-05-10 22:02:49.243882,28-0316a27935e9,30.312
2020-05-10 22:02:52.450569,28-0316a27935e9,30.25
2020-05-10 22:02:55.323884,28-0316a27935e9,30.312
2020-05-10 22:02:58.537931,28-0316a27935e9,30.25
2020-05-10 22:03:01.403845,28-0316a27935e9,30.187
2020-05-10 22:03:04.624463,28-0316a27935e9,30.187
2020-05-10 22:03:07.563773,28-0316a27935e9,30.125
2020-05-10 22:03:10.797517,28-0316a27935e9,30.062
2020-05-10 22:03:13.723737,28-0316a27935e9,30.125
2020-05-10 22:03:16.949546,28-0316a27935e9,30.0
2020-05-10 22:03:19.883865,28-0316a27935e9,29.937
2020-05-10 22:03:23.104351,28-0316a27935e9,30.0
2020-05-10 22:03:26.043800,28-0316a27935e9,29.937
2020-05-10 22:03:29.250965,28-0316a27935e9,29.937
2020-05-10 22:03:32.123813,28-0316a27935e9,29.875
2020-05-10 22:03:35.339448,28-0316a27935e9,29.875
2020-05-10 22:03:38.203162,28-0316a27935e9,29.875
2020-05-10 22:03:41.440271,28-0316a27935e9,29.812
2020-05-10 22:03:44.363806,28-0316a27935e9,29.812
2020-05-10 22:03:47.584227,28-0316a27935e9,29.812
2020-05-10 22:03:50.523770,28-0316a27935e9,29.75
2020-05-10 22:03:53.757222,28-0316a27935e9,29.687
2020-05-10 22:03:56.683829,28-0316a27935e9,29.687
2020-05-10 22:03:59.902743,28-0316a27935e9,29.687
2020-05-10 22:04:02.843894,28-0316a27935e9,29.687
2020-05-10 22:08:30.332817,28-0316a27935e9,28.375
2020-05-10 22:08:33.243313,28-0316a27935e9,28.437
2020-05-10 22:09:22.085650,28-0316a27935e9,28.25
2020-05-10 22:09:25.003239,28-0316a27935e9,28.312
2020-05-10 22:09:29.488430,28-0316a27935e9,28.25
2020-05-10 22:09:32.363067,28-0316a27935e9,28.312
2020-05-10 22:09:35.568057,28-0316a27935e9,28.312
2020-05-10 22:09:38.442846,28-0316a27935e9,28.312
2020-05-10 22:09:41.659492,28-0316a27935e9,28.375
2020-05-10 22:09:44.522862,28-0316a27935e9,29.437
2020-05-10 22:09:47.770440,28-0316a27935e9,30.5
2020-05-10 22:09:50.683830,28-0316a27935e9,31.25
2020-05-10 22:09:54.136482,28-0316a27935e9,31.125
2020-05-10 22:09:57.003900,28-0316a27935e9,31.062
2020-05-10 22:10:00.226144,28-0316a27935e9,30.875
2020-05-10 22:10:03.163773,28-0316a27935e9,30.812
2020-05-10 22:10:06.406542,28-0316a27935e9,30.75
2020-05-10 22:10:09.323813,28-0316a27935e9,30.625
2020-05-10 22:10:12.679358,28-0316a27935e9,30.562
2020-05-10 22:10:15.563794,28-0316a27935e9,30.5
2020-05-10 22:10:18.803524,28-0316a27935e9,30.437
2020-05-10 22:10:21.723807,28-0316a27935e9,30.375
2020-05-10 22:10:24.957857,28-0316a27935e9,30.312
2020-05-10 22:10:27.883221,28-0316a27935e9,30.25
2020-05-10 22:10:31.657872,28-0316a27935e9,30.187
2020-05-10 22:10:34.523796,28-0316a27935e9,30.125
2020-05-10 22:10:38.270969,28-0316a27935e9,30.0
2020-05-10 22:10:41.163801,28-0316a27935e9,29.937
2020-05-10 22:11:02.556383,28-0316a27935e9,29.812
2020-05-10 22:11:05.483708,28-0316a27935e9,29.75
2020-05-10 22:11:10.358884,28-0316a27935e9,29.75
2020-05-10 22:11:13.252811,28-0316a27935e9,29.75
2020-05-10 22:11:16.455955,28-0316a27935e9,29.687
2020-05-10 22:11:19.322978,28-0316a27935e9,29.687
2020-05-10 22:11:22.551591,28-0316a27935e9,29.687
2020-05-10 22:11:25.483917,28-0316a27935e9,29.625
2020-05-10 22:11:28.722020,28-0316a27935e9,30.187
2020-05-10 22:11:31.643813,28-0316a27935e9,31.062
2020-05-10 22:11:34.887582,28-0316a27935e9,31.812
2020-05-10 22:11:37.803786,28-0316a27935e9,32.25
2020-05-10 22:11:41.038340,28-0316a27935e9,32.75
2020-05-10 22:11:43.963744,28-0316a27935e9,33.0
2020-05-10 22:11:47.177974,28-0316a27935e9,33.25
2020-05-10 22:11:50.043743,28-0316a27935e9,33.437
2020-05-10 22:11:53.295084,28-0316a27935e9,33.312
2020-05-10 22:11:56.203778,28-0316a27935e9,33.437
2020-05-10 22:11:59.417633,28-0316a27935e9,33.625
2020-05-10 22:12:02.283830,28-0316a27935e9,33.687
2020-05-10 22:14:36.018949,28-0316a27935e9,33.687
2020-05-10 22:14:38.933572,28-0316a27935e9,30.625
2020-05-10 22:14:44.001019,28-0316a27935e9,30.625
2020-05-10 22:14:46.932866,28-0316a27935e9,30.562
2020-05-10 22:16:51.183163,28-0316a27935e9,29.437
2020-05-10 22:16:54.123676,28-0316a27935e9,29.437
2020-05-10 22:17:56.506486,28-0316a27935e9,29.062
2020-05-10 22:17:59.403561,28-0316a27935e9,29.125
2020-05-10 22:23:53.993222,28-0316a27935e9,28.125
2020-05-10 22:23:56.923268,28-0316a27935e9,28.187
2020-05-10 22:24:01.641324,28-0316a27935e9,28.125
2020-05-10 22:24:04.523071,28-0316a27935e9,28.187
2020-05-10 22:24:07.732898,28-0316a27935e9,28.187
2020-05-10 22:24:10.612973,28-0316a27935e9,28.125
2020-05-10 22:24:13.815151,28-0316a27935e9,28.187
2020-05-10 22:24:16.683869,28-0316a27935e9,28.062
2020-05-10 22:41:02.090078,28-0316a27935e9,27.75
2020-05-10 22:41:05.002257,28-0316a27935e9,27.812
2020-05-10 22:41:09.778745,28-0316a27935e9,27.812
2020-05-10 22:41:12.682126,28-0316a27935e9,27.812
2020-05-10 22:41:15.751255,28-0316a27935e9,27.812
2020-05-10 22:41:18.682274,28-0316a27935e9,27.812
2020-05-10 22:41:21.899362,28-0316a27935e9,27.812
2020-05-10 22:41:24.762334,28-0316a27935e9,27.75
2020-05-10 22:41:28.107427,28-0316a27935e9,27.812
2020-05-10 22:41:31.003642,28-0316a27935e9,27.75
2020-05-10 22:47:54.135200,28-0316a27935e9,27.75
2020-05-10 22:47:57.089191,28-0316a27935e9,27.812
2020-05-10 22:48:01.999549,28-0316a27935e9,27.75
2020-05-10 22:48:04.922989,28-0316a27935e9,27.75
2020-05-10 23:05:35.241896,28-0316a27935e9,27.562
2020-05-10 23:05:40.987704,28-0316a27935e9,27.562
2020-05-10 23:05:44.234864,28-0316a27935e9,27.625
2020-05-10 23:05:47.512568,28-0316a27935e9,27.625
2020-05-10 23:05:50.804767,28-0316a27935e9,27.562
2020-05-10 23:05:54.074021,28-0316a27935e9,27.625
2020-05-10 23:08:12.481019,28-0316a27935e9,27.562
2020-05-10 23:08:18.943605,28-0316a27935e9,27.562
2020-05-10 23:08:22.230785,28-0316a27935e9,27.562
2020-05-10 23:08:25.485521,28-0316a27935e9,27.625
2020-05-10 23:08:28.706647,28-0316a27935e9,27.562
2020-05-10 23:08:31.970635,28-0316a27935e9,27.562
2020-05-10 23:08:35.190086,28-0316a27935e9,27.562
2020-05-10 23:08:38.789073,28-0316a27935e9,27.625
2020-05-10 23:08:42.053835,28-0316a27935e9,27.562
2020-05-10 23:09:09.055854,28-0316a27935e9,27.562
2020-05-10 23:09:16.163980,28-0316a27935e9,27.562
2020-05-10 23:09:19.460640,28-0316a27935e9,27.562
2020-05-10 23:09:22.718909,28-0316a27935e9,27.562
2020-05-10 23:09:25.968589,28-0316a27935e9,27.562
2020-05-10 23:09:29.173482,28-0316a27935e9,27.562
2020-05-10 23:09:32.386628,28-0316a27935e9,27.625
2020-05-10 23:09:35.684735,28-0316a27935e9,27.562
2020-05-10 23:09:38.915980,28-0316a27935e9,27.562
2020-05-10 23:09:42.137536,28-0316a27935e9,27.625
2020-05-10 23:09:45.344241,28-0316a27935e9,27.562
2020-05-10 23:09:48.621137,28-0316a27935e9,27.625
2020-05-10 23:09:51.839974,28-0316a27935e9,27.625
2020-05-10 23:09:55.087077,28-0316a27935e9,27.625
2020-05-10 23:09:58.309960,28-0316a27935e9,27.625
2020-05-10 23:10:01.582665,28-0316a27935e9,27.562
2020-05-10 23:10:04.857678,28-0316a27935e9,27.562
2020-05-10 23:10:08.045656,28-0316a27935e9,27.625
2020-05-10 23:10:11.256228,28-0316a27935e9,27.625
2020-05-10 23:10:14.456511,28-0316a27935e9,27.625
2020-05-10 23:10:17.652316,28-0316a27935e9,27.625
2020-05-10 23:10:20.850063,28-0316a27935e9,27.625
2020-05-10 23:10:24.072259,28-0316a27935e9,27.562
2020-05-10 23:10:27.348216,28-0316a27935e9,27.625
2020-05-10 23:10:30.632219,28-0316a27935e9,27.625
2020-05-10 23:10:33.901624,28-0316a27935e9,27.625
2020-05-10 23:10:37.123486,28-0316a27935e9,27.625
2020-05-10 23:10:40.373975,28-0316a27935e9,27.625
2020-05-10 23:10:43.577557,28-0316a27935e9,27.625
2020-05-10 23:10:46.957223,28-0316a27935e9,27.562
